 pred 	17.5176, 18.3471, 19.2103, 20.4158, 21.7921, 23.7382, 26.5687, 30.3982, 37.8170, 46.3155, 75.4377
 var 	17.3891, 18.2692, 19.1503, 20.3589, 21.7275, 23.6982, 26.4276, 30.0955, 37.5499, 45.9694, 72.5283

[Epoch 9] 8.8023, 9.1916, 9.6085, 10.2087, 10.8850, 11.8812, 13.3449, 15.3774, 19.0648, 23.2890, 39.6383
 pred 	17.4812, 18.3102, 19.1790, 20.3783, 21.7269, 23.6841, 26.5222, 30.4489, 37.8197, 46.3374, 76.1590
 var 	17.3578, 18.2371, 19.1409, 20.3393, 21.6837, 23.6057, 26.3546, 30.1430, 37.5098, 46.0968, 73.0413
(test)	8.8078, 9.1973, 9.6253, 10.2242, 10.9082, 11.8826, 13.4064, 15.3811, 18.9574, 23.2622, 39.1740
 pred 	17.4757, 18.3080, 19.1780, 20.3784, 21.7064, 23.6367, 26.5279, 30.4489, 37.7698, 46.2693, 75.8553
 var 	17.3357, 18.2215, 19.1053, 20.3083, 21.5964, 23.5082, 26.2432, 30.1356, 37.6247, 46.0141, 73.3627

[Epoch 10] 8.7773, 9.1682, 9.5888, 10.1818, 10.8634, 11.8603, 13.3382, 15.3583, 19.0902, 23.2853, 39.6094
 pred 	17.4510, 18.2775, 19.1477, 20.3412, 21.6688, 23.6208, 26.4845, 30.4245, 37.8253, 46.2036, 76.3946
 var 	17.3474, 18.2184, 19.1177, 20.3186, 21.6107, 23.5210, 26.2928, 30.1324, 37.4703, 45.8366, 73.5705
(test)	8.7682, 9.1683, 9.5921, 10.1862, 10.8607, 11.8528, 13.3554, 15.3469, 19.0017, 23.3092, 39.1920
 pred 	17.4305, 18.2521, 19.1175, 20.3116, 21.6559, 23.5676, 26.5032, 30.4160, 37.7362, 46.1849, 76.2374
 var 	17.3245, 18.1677, 19.0507, 20.2508, 21.5905, 23.4296, 26.2955, 30.1381, 37.4689, 45.7514, 74.0908

[Epoch 11] 8.7529, 9.1390, 9.5665, 10.1693, 10.8478, 11.8392, 13.3211, 15.3389, 19.0451, 23.2464, 39.6283
 pred 	17.4072, 18.2244, 19.0918, 20.2898, 21.6220, 23.5647, 26.4497, 30.4015, 37.8250, 46.1897, 76.6657
 var 	17.3087, 18.1709, 19.0505, 20.2410, 21.5484, 23.4510, 26.2572, 30.1252, 37.5599, 45.8865, 74.0748
(test)	8.7914, 9.1829, 9.5999, 10.2173, 10.9054, 11.9004, 13.3840, 15.3604, 19.0270, 23.2517, 38.9612
 pred 	17.4428, 18.2439, 19.0968, 20.2998, 21.6446, 23.5917, 26.4517, 30.3639, 37.7653, 46.0787, 76.1018
 var 	17.3028, 18.1220, 18.9938, 20.1649, 21.4785, 23.3824, 26.1354, 30.0068, 37.4765, 45.6541, 74.2811

[Epoch 12] 8.7280, 9.1228, 9.5491, 10.1476, 10.8306, 11.8351, 13.3109, 15.3254, 19.0520, 23.2596, 39.6213
 pred 	17.3793, 18.1995, 19.0589, 20.2468, 21.5811, 23.5327, 26.4171, 30.3630, 37.8281, 46.1589, 76.7655
 var 	17.3027, 18.1533, 19.0197, 20.1985, 21.5011, 23.3952, 26.2124, 30.0752, 37.5523, 45.7988, 74.2883
(test)	8.7351, 9.1240, 9.5606, 10.1587, 10.8563, 11.8290, 13.3577, 15.4039, 18.9664, 23.2705, 39.1797
 pred 	17.3714, 18.1957, 19.0558, 20.2443, 21.5828, 23.5250, 26.4579, 30.4024, 37.7466, 46.0637, 76.4673
 var 	17.2725, 18.1433, 18.9903, 20.1711, 21.4529, 23.3920, 26.2004, 29.9970, 37.5605, 45.5865, 74.5752

[Epoch 13] 8.7113, 9.1006, 9.5303, 10.1284, 10.8163, 11.8187, 13.3031, 15.3330, 19.0466, 23.2520, 39.5953
